time_series,imu_COG_acc_x,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,stwa,veh_u
0,0,52.3238,52.3238,52.5178,52.5178,0,0,0,0,0,0,0,0,0,17
0.002,0,52.3238,52.3238,52.5178,52.5178,0,0,0,0,0,0,0,0,0,17
0.004,0,52.3238,52.3238,52.5178,52.5178,0,0,0,0,0,0,0,0,0,17
0.006,0,52.3238,52.3238,52.5178,52.5178,0,0,0,0,0,0,0,0,0,16.9999
0.008,0,52.3238,52.3238,52.5178,52.5178,0,0,0,0,0,0,0,0,0,16.9997
0.01,0,52.2471,52.2471,52.4104,52.4104,0,0,0,0,0,0,0,0,0,16.9995
0.012,0,52.2471,52.2471,52.4104,52.4104,0,0,0,0,0,0,0,0,0,16.9993
0.014,0,52.2471,52.2471,52.4104,52.4104,0,0,0,0,0,0,0,0,0,16.9989
0.016,0,52.2471,52.2471,52.4104,52.4104,0,0,0,0,0,0,0,0,0,16.9986
0.018,0,52.2471,52.2471,52.4104,52.4104,0,0,0,0,0,0,0,0,0,16.9982
0.02,0,52.3007,52.3007,52.5032,52.5032,0,0,0,0,0,0,0,0,0,16.9979
0.022,0,52.3007,52.3007,52.5032,52.5032,0,0,0,0,0,0,0,0,0,16.9976
0.024,0,52.3007,52.3007,52.5032,52.5032,0,0,0,0,0,0,0,0,0,16.9973
0.026,0,52.3007,52.3007,52.5032,52.5032,0,0,0,0,0,0,0,0,0,16.997
0.028,0,52.3007,52.3007,52.5032,52.5032,0,0,0,0,0,0,0,0,0,16.9968
0.03,0,52.3054,52.3054,52.5136,52.5136,0,0,0,0,0,0,0,0,0,16.9967
0.032,0,52.3054,52.3054,52.5136,52.5136,0,0,0,0,0,0,0,0,0,16.9965
0.034,0,52.3054,52.3054,52.5136,52.5136,0,0,0,0,0,0,0,0,0,16.9964
0.036,0,52.3054,52.3054,52.5136,52.5136,0,0,0,0,0,0,0,0,0,16.9963
0.038,0,52.3054,52.3054,52.5136,52.5136,0,0,0,0,0,0,0,0,0,16.9961
0.04,0,52.2695,52.2695,52.4438,52.4438,0,0,0,0,0,0,0,0,0,16.9959
0.042,0,52.2695,52.2695,52.4438,52.4438,0,0,0,0,0,0,0,0,0,16.9957
0.044,0,52.2695,52.2695,52.4438,52.4438,0,0,0,0,0,0,0,0,0,16.9955
0.046,0,52.2695,52.2695,52.4438,52.4438,0,0,0,0,0,0,0,0,0,16.9952
0.048,0,52.2695,52.2695,52.4438,52.4438,0,0,0,0,0,0,0,0,0,16.995
0.05,0,52.2782,52.2782,52.4663,52.4663,0,0,0,0,0,0,0,0,0,16.9947
0.052,0,52.2782,52.2782,52.4663,52.4663,0,0,0,0,0,0,0,0,0,16.9944
0.054,0,52.2782,52.2782,52.4663,52.4663,0,0,0,0,0,0,0,0,0,16.9942
0.056,0,52.2782,52.2782,52.4663,52.4663,0,0,0,0,0,0,0,0,0,16.9939
0.058,0,52.2782,52.2782,52.4663,52.4663,0,0,0,0,0,0,0,0,0,16.9937
0.06,0,52.2852,52.2852,52.4904,52.4904,0,0,0,0,0,0,0,0,0,16.9935
0.062,0,52.2852,52.2852,52.4904,52.4904,0,0,0,0,0,0,0,0,0,16.9932
0.064,0,52.2852,52.2852,52.4904,52.4904,0,0,0,0,0,0,0,0,0,16.9931
0.066,0,52.2852,52.2852,52.4904,52.4904,0,0,0,0,0,0,0,0,0,16.9929
0.068,0,52.2852,52.2852,52.4904,52.4904,0,0,0,0,0,0,0,0,0,16.9927
0.07,0,52.2704,52.2704,52.4568,52.4568,0,0,0,0,0,0,0,0,0,16.9925
0.072,0,52.2704,52.2704,52.4568,52.4568,0,0,0,0,0,0,0,0,0,16.9923
0.074,0,52.2704,52.2704,52.4568,52.4568,0,0,0,0,0,0,0,0,0,16.9921
0.076,0,52.2704,52.2704,52.4568,52.4568,0,0,0,0,0,0,0,0,0,16.9919
0.078,0,52.2704,52.2704,52.4568,52.4568,0,0,0,0,0,0,0,0,0,16.9916
0.08,0,52.2674,52.2674,52.452,52.452,0,0,0,0,0,0,0,0,0,16.9914
0.082,0,52.2674,52.2674,52.452,52.452,0,0,0,0,0,0,0,0,0,16.9911
0.084,0,52.2674,52.2674,52.452,52.452,0,0,0,0,0,0,0,0,0,16.9909
0.086,0,52.2674,52.2674,52.452,52.452,0,0,0,0,0,0,0,0,0,16.9907
0.088,0,52.2674,52.2674,52.452,52.452,0,0,0,0,0,0,0,0,0,16.9904
0.09,0,52.2697,52.2697,52.4679,52.4679,0,0,0,0,0,0,0,0,0,16.9902
0.092,0,52.2697,52.2697,52.4679,52.4679,0,0,0,0,0,0,0,0,0,16.99
0.094,0,52.2697,52.2697,52.4679,52.4679,0,0,0,0,0,0,0,0,0,16.9898
0.096,0,52.2697,52.2697,52.4679,52.4679,0,0,0,0,0,0,0,0,0,16.9895
0.098,0,52.2697,52.2697,52.4679,52.4679,0,0,0,0,0,0,0,0,0,16.9893
0.1,0,52.2632,52.2632,52.4554,52.4554,0,0,0,0,0,0,0,0,0,16.9891
0.102,0,52.2632,52.2632,52.4554,52.4554,0,0,0,0,0,0,0,0,0,16.9889
0.104,0,52.2632,52.2632,52.4554,52.4554,0,0,0,0,0,0,0,0,0,16.9887
0.106,0,52.2632,52.2632,52.4554,52.4554,0,0,0,0,0,0,0,0,0,16.9885
0.108,0,52.2632,52.2632,52.4554,52.4554,0,0,0,0,0,0,0,0,0,16.9883
0.11,0,52.2584,52.2584,52.4447,52.4447,0,0,0,0,0,0,0,0,0,16.9881
0.112,0,52.2584,52.2584,52.4447,52.4447,0,0,0,0,0,0,0,0,0,16.9878
0.114,0,52.2584,52.2584,52.4447,52.4447,0,0,0,0,0,0,0,0,0,16.9876
0.116,0,52.2584,52.2584,52.4447,52.4447,0,0,0,0,0,0,0,0,0,16.9874
0.118,0,52.2584,52.2584,52.4447,52.4447,0,0,0,0,0,0,0,0,0,16.9871
0.12,0,52.2573,52.2573,52.4506,52.4506,0,0,0,0,0,0,0,0,0,16.9869
0.122,0,52.2573,52.2573,52.4506,52.4506,0,0,0,0,0,0,0,0,0,16.9867
0.124,0,52.2573,52.2573,52.4506,52.4506,0,0,0,0,0,0,0,0,0,16.9865
