time,veh_u,veh_v,model_GRU_lon_0.pt,model_GRU_lon_1.pt,model_GRU_lon_10.pt,model_GRU_lon_11.pt,model_GRU_lon_12.pt,model_GRU_lon_13.pt,model_GRU_lon_14.pt,model_GRU_lon_15.pt,model_GRU_lon_16.pt,model_GRU_lon_17.pt,model_GRU_lon_18.pt,model_GRU_lon_19.pt,model_GRU_lon_2.pt,model_GRU_lon_20.pt,model_GRU_lon_21.pt,model_GRU_lon_22.pt,model_GRU_lon_23.pt,model_GRU_lon_24.pt,model_GRU_lon_25.pt,model_GRU_lon_26.pt,model_GRU_lon_27.pt,model_GRU_lon_28.pt,model_GRU_lon_29.pt,model_GRU_lon_3.pt,model_GRU_lon_30.pt,model_GRU_lon_31.pt,model_GRU_lon_4.pt,model_GRU_lon_5.pt,model_GRU_lon_6.pt,model_GRU_lon_7.pt,model_GRU_lon_8.pt,model_GRU_lon_9.pt
0.1,0.01292,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.11,0.01101,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.12,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.13,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.14,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.15,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.16,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.17,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.18,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.19,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.2,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.21,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.22,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.23,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.24,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.25,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.26,0.0,0.00114,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.27,0.0,0.00124,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.28,0.0,0.00128,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.29,0.0,0.00127,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.3,0.0,0.00121,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.31,0.0,0.00112,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.32,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.33,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.34,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.35,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.36,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.37,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.38,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.39,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.4,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
0.41,0.0,0.0,-5.647845268249512,-5.252259731292725,-5.9141411781311035,-5.594970226287842,-6.500314712524414,-5.439431667327881,-5.202498435974121,-5.756433010101318,-5.752036094665527,-5.78084659576416,-5.392368316650391,-5.225886344909668,-5.255233287811279,-6.171947002410889,-6.115087985992432,-5.6669087409973145,-5.496791839599609,-6.533316135406494,-6.402846813201904,-6.063984394073486,-5.223168849945068,-6.620337009429932,-6.230371475219727,-5.049962520599365,-6.1837029457092285,-5.470235347747803,-5.99048376083374,-5.736085891723633,-5.657312393188477,-5.3398051261901855,-6.282203197479248,-5.881812572479248
