time,veh_u,veh_v,model_RNN_lon_1310.pt,model_RNN_lon_1311.pt,model_RNN_lon_1312.pt,model_RNN_lon_1313.pt,model_RNN_lon_1314.pt,model_RNN_lon_1315.pt,model_RNN_lon_1316.pt,model_RNN_lon_1317.pt,model_RNN_lon_1318.pt,model_RNN_lon_1319.pt,model_RNN_lon_1320.pt,model_RNN_lon_1321.pt,model_RNN_lon_1322.pt,model_RNN_lon_1323.pt,model_RNN_lon_1324.pt,model_RNN_lon_1325.pt,model_RNN_lon_1326.pt,model_RNN_lon_1327.pt,model_RNN_lon_1328.pt,model_RNN_lon_1329.pt,model_RNN_lon_1330.pt,model_RNN_lon_1331.pt,model_RNN_lon_1332.pt,model_RNN_lon_1333.pt,model_RNN_lon_1334.pt,model_RNN_lon_1335.pt,model_RNN_lon_1336.pt,model_RNN_lon_1337.pt,model_RNN_lon_1338.pt,model_RNN_lon_1339.pt,model_RNN_lon_1340.pt,model_RNN_lon_1341.pt,model_RNN_lon_1342.pt,model_RNN_lon_1343.pt,model_RNN_lon_1344.pt,model_RNN_lon_1345.pt,model_RNN_lon_1346.pt,model_RNN_lon_1347.pt,model_RNN_lon_1348.pt,model_RNN_lon_1349.pt,model_RNN_lon_1350.pt,model_RNN_lon_1351.pt,model_RNN_lon_1352.pt,model_RNN_lon_1353.pt,model_RNN_lon_1354.pt,model_RNN_lon_1355.pt,model_RNN_lon_1356.pt,model_RNN_lon_1357.pt,model_RNN_lon_1358.pt,model_RNN_lon_1359.pt,model_RNN_lon_1360.pt,model_RNN_lon_1361.pt,model_RNN_lon_1362.pt,model_RNN_lon_1363.pt,model_RNN_lon_1364.pt,model_RNN_lon_1365.pt,model_RNN_lon_1366.pt,model_RNN_lon_1367.pt,model_RNN_lon_1368.pt,model_RNN_lon_1369.pt,model_RNN_lon_1370.pt,model_RNN_lon_1371.pt,model_RNN_lon_1372.pt
0.1,0.0,0.0,0.06203949451446533,0.05427195876836777,3.0607681274414062,0.0348534882068634,0.08935979753732681,0.055822648108005524,0.08588967472314835,0.12270030379295349,0.050815679132938385,0.0519389733672142,6.875459671020508,0.04189369082450867,0.07236866652965546,0.08755521476268768,0.05977584421634674,0.10644202679395676,-0.21878474950790405,0.06309126317501068,-0.35356590151786804,0.07591361552476883,8.422283172607422,0.09783439338207245,-0.23317213356494904,0.035952601581811905,0.22033295035362244,0.08381878584623337,0.0505988746881485,0.08765628933906555,3.025632619857788,0.07175378501415253,0.08414672315120697,0.0400727316737175,0.0988968163728714,0.05076958239078522,0.1160261332988739,0.07956469058990479,0.05676896870136261,0.03197931498289108,0.04402564465999603,0.06702207773923874,0.09200882911682129,0.09752316027879715,0.03805776685476303,0.057980842888355255,0.10744790732860565,0.09323680400848389,0.02429702877998352,-0.04385344684123993,-0.04691506177186966,0.05058299005031586,-0.030571099370718002,0.053040776401758194,0.03258992359042168,0.07493934035301208,0.01944538950920105,0.06084807217121124,0.046976521611213684,0.020793788135051727,0.06552426517009735,-0.0403803214430809,0.11305278539657593,0.06156343221664429,0.020353306084871292
0.11,0.0,0.0,0.06203949451446533,0.05427195876836777,3.0607681274414062,0.0348534882068634,0.08935979753732681,0.055822648108005524,0.08588967472314835,0.12270030379295349,0.050815679132938385,0.0519389733672142,6.875459671020508,0.04189369082450867,0.07236866652965546,0.08755521476268768,0.05977584421634674,0.10644202679395676,-0.21878474950790405,0.06309126317501068,-0.35356590151786804,0.07591361552476883,8.422283172607422,0.09783439338207245,-0.23317213356494904,0.035952601581811905,0.22033295035362244,0.08381878584623337,0.0505988746881485,0.08765628933906555,3.025632619857788,0.07175378501415253,0.08414672315120697,0.0400727316737175,0.0988968163728714,0.05076958239078522,0.1160261332988739,0.07956469058990479,0.05676896870136261,0.03197931498289108,0.04402564465999603,0.06702207773923874,0.09200882911682129,0.09752316027879715,0.03805776685476303,0.057980842888355255,0.10744790732860565,0.09323680400848389,0.02429702877998352,-0.04385344684123993,-0.04691506177186966,0.05058299005031586,-0.030571099370718002,0.053040776401758194,0.03258992359042168,0.07493934035301208,0.01944538950920105,0.06084807217121124,0.046976521611213684,0.020793788135051727,0.06552426517009735,-0.0403803214430809,0.11305278539657593,0.06156343221664429,0.020353306084871292
0.12,0.0,0.0,0.06203949451446533,0.05427195876836777,3.0607681274414062,0.0348534882068634,0.08935979753732681,0.055822648108005524,0.08588967472314835,0.12270030379295349,0.050815679132938385,0.0519389733672142,6.875459671020508,0.04189369082450867,0.07236866652965546,0.08755521476268768,0.05977584421634674,0.10644202679395676,-0.21878474950790405,0.06309126317501068,-0.35356590151786804,0.07591361552476883,8.422283172607422,0.09783439338207245,-0.23317213356494904,0.035952601581811905,0.22033295035362244,0.08381878584623337,0.0505988746881485,0.08765628933906555,3.025632619857788,0.07175378501415253,0.08414672315120697,0.0400727316737175,0.0988968163728714,0.05076958239078522,0.1160261332988739,0.07956469058990479,0.05676896870136261,0.03197931498289108,0.04402564465999603,0.06702207773923874,0.09200882911682129,0.09752316027879715,0.03805776685476303,0.057980842888355255,0.10744790732860565,0.09323680400848389,0.02429702877998352,-0.04385344684123993,-0.04691506177186966,0.05058299005031586,-0.030571099370718002,0.053040776401758194,0.03258992359042168,0.07493934035301208,0.01944538950920105,0.06084807217121124,0.046976521611213684,0.020793788135051727,0.06552426517009735,-0.0403803214430809,0.11305278539657593,0.06156343221664429,0.020353306084871292
0.13,0.0,0.0,0.06203949451446533,0.05427195876836777,3.0607681274414062,0.0348534882068634,0.08935979753732681,0.055822648108005524,0.08588967472314835,0.12270030379295349,0.050815679132938385,0.0519389733672142,6.875459671020508,0.04189369082450867,0.07236866652965546,0.08755521476268768,0.05977584421634674,0.10644202679395676,-0.21878474950790405,0.06309126317501068,-0.35356590151786804,0.07591361552476883,8.422283172607422,0.09783439338207245,-0.23317213356494904,0.035952601581811905,0.22033295035362244,0.08381878584623337,0.0505988746881485,0.08765628933906555,3.025632619857788,0.07175378501415253,0.08414672315120697,0.0400727316737175,0.0988968163728714,0.05076958239078522,0.1160261332988739,0.07956469058990479,0.05676896870136261,0.03197931498289108,0.04402564465999603,0.06702207773923874,0.09200882911682129,0.09752316027879715,0.03805776685476303,0.057980842888355255,0.10744790732860565,0.09323680400848389,0.02429702877998352,-0.04385344684123993,-0.04691506177186966,0.05058299005031586,-0.030571099370718002,0.053040776401758194,0.03258992359042168,0.07493934035301208,0.01944538950920105,0.06084807217121124,0.046976521611213684,0.020793788135051727,0.06552426517009735,-0.0403803214430809,0.11305278539657593,0.06156343221664429,0.020353306084871292
0.14,0.0,0.0,0.06203949451446533,0.05427195876836777,3.0607681274414062,0.0348534882068634,0.08935979753732681,0.055822648108005524,0.08588967472314835,0.12270030379295349,0.050815679132938385,0.0519389733672142,6.875459671020508,0.04189369082450867,0.07236866652965546,0.08755521476268768,0.05977584421634674,0.10644202679395676,-0.21878474950790405,0.06309126317501068,-0.35356590151786804,0.07591361552476883,8.422283172607422,0.09783439338207245,-0.23317213356494904,0.035952601581811905,0.22033295035362244,0.08381878584623337,0.0505988746881485,0.08765628933906555,3.025632619857788,0.07175378501415253,0.08414672315120697,0.0400727316737175,0.0988968163728714,0.05076958239078522,0.1160261332988739,0.07956469058990479,0.05676896870136261,0.03197931498289108,0.04402564465999603,0.06702207773923874,0.09200882911682129,0.09752316027879715,0.03805776685476303,0.057980842888355255,0.10744790732860565,0.09323680400848389,0.02429702877998352,-0.04385344684123993,-0.04691506177186966,0.05058299005031586,-0.030571099370718002,0.053040776401758194,0.03258992359042168,0.07493934035301208,0.01944538950920105,0.06084807217121124,0.046976521611213684,0.020793788135051727,0.06552426517009735,-0.0403803214430809,0.11305278539657593,0.06156343221664429,0.020353306084871292
0.15,0.0,0.0,0.06203949451446533,0.05427195876836777,3.0607681274414062,0.0348534882068634,0.08935979753732681,0.055822648108005524,0.08588967472314835,0.12270030379295349,0.050815679132938385,0.0519389733672142,6.875459671020508,0.04189369082450867,0.07236866652965546,0.08755521476268768,0.05977584421634674,0.10644202679395676,-0.21878474950790405,0.06309126317501068,-0.35356590151786804,0.07591361552476883,8.422283172607422,0.09783439338207245,-0.23317213356494904,0.035952601581811905,0.22033295035362244,0.08381878584623337,0.0505988746881485,0.08765628933906555,3.025632619857788,0.07175378501415253,0.08414672315120697,0.0400727316737175,0.0988968163728714,0.05076958239078522,0.1160261332988739,0.07956469058990479,0.05676896870136261,0.03197931498289108,0.04402564465999603,0.06702207773923874,0.09200882911682129,0.09752316027879715,0.03805776685476303,0.057980842888355255,0.10744790732860565,0.09323680400848389,0.02429702877998352,-0.04385344684123993,-0.04691506177186966,0.05058299005031586,-0.030571099370718002,0.053040776401758194,0.03258992359042168,0.07493934035301208,0.01944538950920105,0.06084807217121124,0.046976521611213684,0.020793788135051727,0.06552426517009735,-0.0403803214430809,0.11305278539657593,0.06156343221664429,0.020353306084871292
0.16,0.0,0.0,0.06203949451446533,0.05427195876836777,3.0607681274414062,0.0348534882068634,0.08935979753732681,0.055822648108005524,0.08588967472314835,0.12270030379295349,0.050815679132938385,0.0519389733672142,6.875459671020508,0.04189369082450867,0.07236866652965546,0.08755521476268768,0.05977584421634674,0.10644202679395676,-0.21878474950790405,0.06309126317501068,-0.35356590151786804,0.07591361552476883,8.422283172607422,0.09783439338207245,-0.23317213356494904,0.035952601581811905,0.22033295035362244,0.08381878584623337,0.0505988746881485,0.08765628933906555,3.025632619857788,0.07175378501415253,0.08414672315120697,0.0400727316737175,0.0988968163728714,0.05076958239078522,0.1160261332988739,0.07956469058990479,0.05676896870136261,0.03197931498289108,0.04402564465999603,0.06702207773923874,0.09200882911682129,0.09752316027879715,0.03805776685476303,0.057980842888355255,0.10744790732860565,0.09323680400848389,0.02429702877998352,-0.04385344684123993,-0.04691506177186966,0.05058299005031586,-0.030571099370718002,0.053040776401758194,0.03258992359042168,0.07493934035301208,0.01944538950920105,0.06084807217121124,0.046976521611213684,0.020793788135051727,0.06552426517009735,-0.0403803214430809,0.11305278539657593,0.06156343221664429,0.020353306084871292
0.17,0.0,0.0,0.06203949451446533,0.05427195876836777,3.0607681274414062,0.0348534882068634,0.08935979753732681,0.055822648108005524,0.08588967472314835,0.12270030379295349,0.050815679132938385,0.0519389733672142,6.875459671020508,0.04189369082450867,0.07236866652965546,0.08755521476268768,0.05977584421634674,0.10644202679395676,-0.21878474950790405,0.06309126317501068,-0.35356590151786804,0.07591361552476883,8.422283172607422,0.09783439338207245,-0.23317213356494904,0.035952601581811905,0.22033295035362244,0.08381878584623337,0.0505988746881485,0.08765628933906555,3.025632619857788,0.07175378501415253,0.08414672315120697,0.0400727316737175,0.0988968163728714,0.05076958239078522,0.1160261332988739,0.07956469058990479,0.05676896870136261,0.03197931498289108,0.04402564465999603,0.06702207773923874,0.09200882911682129,0.09752316027879715,0.03805776685476303,0.057980842888355255,0.10744790732860565,0.09323680400848389,0.02429702877998352,-0.04385344684123993,-0.04691506177186966,0.05058299005031586,-0.030571099370718002,0.053040776401758194,0.03258992359042168,0.07493934035301208,0.01944538950920105,0.06084807217121124,0.046976521611213684,0.020793788135051727,0.06552426517009735,-0.0403803214430809,0.11305278539657593,0.06156343221664429,0.020353306084871292
0.18,0.0,0.00166,0.06203949451446533,0.05427195876836777,3.0607681274414062,0.0348534882068634,0.08935979753732681,0.055822648108005524,0.08588967472314835,0.12270030379295349,0.050815679132938385,0.0519389733672142,6.875459671020508,0.04189369082450867,0.07236866652965546,0.08755521476268768,0.05977584421634674,0.10644202679395676,-0.21878474950790405,0.06309126317501068,-0.35356590151786804,0.07591361552476883,8.422283172607422,0.09783439338207245,-0.23317213356494904,0.035952601581811905,0.22033295035362244,0.08381878584623337,0.0505988746881485,0.08765628933906555,3.025632619857788,0.07175378501415253,0.08414672315120697,0.0400727316737175,0.0988968163728714,0.05076958239078522,0.1160261332988739,0.07956469058990479,0.05676896870136261,0.03197931498289108,0.04402564465999603,0.06702207773923874,0.09200882911682129,0.09752316027879715,0.03805776685476303,0.057980842888355255,0.10744790732860565,0.09323680400848389,0.02429702877998352,-0.04385344684123993,-0.04691506177186966,0.05058299005031586,-0.030571099370718002,0.053040776401758194,0.03258992359042168,0.07493934035301208,0.01944538950920105,0.06084807217121124,0.046976521611213684,0.020793788135051727,0.06552426517009735,-0.0403803214430809,0.11305278539657593,0.06156343221664429,0.020353306084871292
0.19,0.0,0.00241,0.06203949451446533,0.05427195876836777,3.0607681274414062,0.0348534882068634,0.08935979753732681,0.055822648108005524,0.08588967472314835,0.12270030379295349,0.050815679132938385,0.0519389733672142,6.875459671020508,0.04189369082450867,0.07236866652965546,0.08755521476268768,0.05977584421634674,0.10644202679395676,-0.21878474950790405,0.06309126317501068,-0.35356590151786804,0.07591361552476883,8.422283172607422,0.09783439338207245,-0.23317213356494904,0.035952601581811905,0.22033295035362244,0.08381878584623337,0.0505988746881485,0.08765628933906555,3.025632619857788,0.07175378501415253,0.08414672315120697,0.0400727316737175,0.0988968163728714,0.05076958239078522,0.1160261332988739,0.07956469058990479,0.05676896870136261,0.03197931498289108,0.04402564465999603,0.06702207773923874,0.09200882911682129,0.09752316027879715,0.03805776685476303,0.057980842888355255,0.10744790732860565,0.09323680400848389,0.02429702877998352,-0.04385344684123993,-0.04691506177186966,0.05058299005031586,-0.030571099370718002,0.053040776401758194,0.03258992359042168,0.07493934035301208,0.01944538950920105,0.06084807217121124,0.046976521611213684,0.020793788135051727,0.06552426517009735,-0.0403803214430809,0.11305278539657593,0.06156343221664429,0.020353306084871292
