time_series,imu_COG_acc_x,imu_COG_mag_y,imu_COG_mag_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,imu_COG_mag_x,imu_COG_mag_y_1,imu_COG_mag_z_1,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,stwa,rwa_FL,rwa_FR,rwa_RL,rwa_RR,veh_u
0,0,0,0,0,0,0,0,0,0,6.2501,6.2501,6.2729,6.2729,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.002,0,0,0,0,0,0,0,0,0,6.2501,6.2501,6.2729,6.2729,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.004,0,0,0,0,0,0,0,0,0,6.2501,6.2501,6.2729,6.2729,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.006,0,0,0,0,0,0,0,0,0,6.2501,6.2501,6.2729,6.2729,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9999
0.008,0,0,0,0,0,0,0,0,0,6.2501,6.2501,6.2729,6.2729,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9997
0.01,0,0,0,0,0,0,0,0,0,6.0691,6.0691,6.0624,6.0624,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9995
0.012,0,0,0,0,0,0,0,0,0,6.0691,6.0691,6.0624,6.0624,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9991
0.014,0,0,0,0,0,0,0,0,0,6.0691,6.0691,6.0624,6.0624,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9988
0.016,0,0,0,0,0,0,0,0,0,6.0691,6.0691,6.0624,6.0624,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9984
0.018,0,0,0,0,0,0,0,0,0,6.0691,6.0691,6.0624,6.0624,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9979
0.02,0,0,0,0,0,0,0,0,0,6.1378,6.1378,6.173,6.173,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9976
0.022,0,0,0,0,0,0,0,0,0,6.1378,6.1378,6.173,6.173,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9972
0.024,0,0,0,0,0,0,0,0,0,6.1378,6.1378,6.173,6.173,0,0,0,0,0,0,0,0,0,0,0,0,0,1.997
0.026,0,0,0,0,0,0,0,0,0,6.1378,6.1378,6.173,6.173,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9968
0.028,0,0,0,0,0,0,0,0,0,6.1378,6.1378,6.173,6.173,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9967
